Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"ESB","Soil nutrient budget","121","Lebanon","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","16925.92","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","121","Lebanon","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","65.6043","Fc","Calculated data"
"ESB","Soil nutrient budget","121","Lebanon","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","8204.4249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","121","Lebanon","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","31.8001","Fc","Calculated data"
"ESB","Soil nutrient budget","121","Lebanon","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","1496.916","Fc","Calculated data"
"ESB","Soil nutrient budget","121","Lebanon","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","5.802","Fc","Calculated data"
"ESB","Soil nutrient budget","121","Lebanon","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","11467.7696","Fc","Calculated data"
"ESB","Soil nutrient budget","121","Lebanon","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","44.4487","Fc","Calculated data"
"ESB","Soil nutrient budget","121","Lebanon","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","911.99","Fc","Calculated data"
"ESB","Soil nutrient budget","121","Lebanon","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","3.5348","Fc","Calculated data"
"ESB","Soil nutrient budget","122","Lesotho","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","2529.5046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","122","Lesotho","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","5.8378","Fc","Calculated data"
"ESB","Soil nutrient budget","122","Lesotho","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","2753.157","Fc","Calculated data"
"ESB","Soil nutrient budget","122","Lesotho","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","6.3539","Fc","Calculated data"
"ESB","Soil nutrient budget","122","Lesotho","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","2306.208","Fc","Calculated data"
"ESB","Soil nutrient budget","122","Lesotho","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","5.3224","Fc","Calculated data"
"ESB","Soil nutrient budget","122","Lesotho","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","199.65","Fc","Calculated data"
"ESB","Soil nutrient budget","122","Lesotho","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.4608","Fc","Calculated data"
"ESB","Soil nutrient budget","123","Liberia","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","5408.6715","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","123","Liberia","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","7.7267","Fc","Calculated data"
"ESB","Soil nutrient budget","123","Liberia","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","5262.81","Fc","Calculated data"
"ESB","Soil nutrient budget","123","Liberia","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","7.5183","Fc","Calculated data"
"ESB","Soil nutrient budget","123","Liberia","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","7227.5638","Fc","Calculated data"
"ESB","Soil nutrient budget","123","Liberia","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","10.3251","Fc","Calculated data"
"ESB","Soil nutrient budget","123","Liberia","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","584.3","Fc","Calculated data"
"ESB","Soil nutrient budget","123","Liberia","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.8347","Fc","Calculated data"
"ESB","Soil nutrient budget","124","Libya","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","14700","Fm","Manual Estimation"
"ESB","Soil nutrient budget","124","Libya","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","7.1707","Fc","Calculated data"
"ESB","Soil nutrient budget","124","Libya","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","6215.1426","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","124","Libya","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","3.0318","Fc","Calculated data"
"ESB","Soil nutrient budget","124","Libya","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","11220.265","Fc","Calculated data"
"ESB","Soil nutrient budget","124","Libya","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","5.4733","Fc","Calculated data"
"ESB","Soil nutrient budget","124","Libya","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","11875.346","Fc","Calculated data"
"ESB","Soil nutrient budget","124","Libya","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","5.7929","Fc","Calculated data"
"ESB","Soil nutrient budget","124","Libya","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","1156.06","Fc","Calculated data"
"ESB","Soil nutrient budget","124","Libya","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.5639","Fc","Calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","159433","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"ESB","Soil nutrient budget","126","Lithuania","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","74.1204","Fc","Calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","35453.962","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","16.4825","Fc","Calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","16279.312","Fc","Calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","7.5683","Fc","Calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","99472.7171","Fc","Calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","46.2449","Fc","Calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","15174.85","Fc","Calculated data"
"ESB","Soil nutrient budget","126","Lithuania","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","7.0548","Fc","Calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","13038","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"ESB","Soil nutrient budget","256","Luxembourg","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","204.7553","Fc","Calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","7447.4618","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","116.9587","Fc","Calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","1154.8053","Fc","Calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","18.1356","Fc","Calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","2872.9685","Fc","Calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","45.1185","Fc","Calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","60.05","Fc","Calculated data"
"ESB","Soil nutrient budget","256","Luxembourg","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.9431","Fc","Calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","28653.26","E","Expert sources from FAO (including other divisions)"
"ESB","Soil nutrient budget","129","Madagascar","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","7.9592","Fc","Calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","44464.7731","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","12.3513","Fc","Calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","9102.6","Fc","Calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","2.5285","Fc","Calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","81897.5741","Fc","Calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","22.7493","Fc","Calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","7271.73","Fc","Calculated data"
"ESB","Soil nutrient budget","129","Madagascar","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","2.0199","Fc","Calculated data"
"ESB","Soil nutrient budget","130","Malawi","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","88084.9","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","130","Malawi","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","23.1802","Fc","Calculated data"
"ESB","Soil nutrient budget","130","Malawi","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","96143.2617","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","130","Malawi","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","25.3009","Fc","Calculated data"
"ESB","Soil nutrient budget","130","Malawi","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","13693.3","Fc","Calculated data"
"ESB","Soil nutrient budget","130","Malawi","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","3.6035","Fc","Calculated data"
"ESB","Soil nutrient budget","130","Malawi","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","136465.0831","Fc","Calculated data"
"ESB","Soil nutrient budget","130","Malawi","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","35.9119","Fc","Calculated data"
"ESB","Soil nutrient budget","130","Malawi","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","61101.16","Fc","Calculated data"
"ESB","Soil nutrient budget","130","Malawi","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","16.0793","Fc","Calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","382377.95","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","131","Malaysia","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","46.1475","Fc","Calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","96388.7643","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","11.6327","Fc","Calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","54590.6538","Fc","Calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","6.5883","Fc","Calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","447962.1641","Fc","Calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","54.0625","Fc","Calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","14.1","Fc","Calculated data"
"ESB","Soil nutrient budget","131","Malaysia","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.0017","Fc","Calculated data"
"ESB","Soil nutrient budget","132","Maldives","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","406.08","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","132","Maldives","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","58.8522","Fc","Calculated data"
"ESB","Soil nutrient budget","132","Maldives","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","127.2705","Fc","Calculated data"
"ESB","Soil nutrient budget","132","Maldives","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","18.445","Fc","Calculated data"
"ESB","Soil nutrient budget","132","Maldives","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","223.9882","Fc","Calculated data"
"ESB","Soil nutrient budget","132","Maldives","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","32.4621","Fc","Calculated data"
"ESB","Soil nutrient budget","133","Mali","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","102990.6","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","133","Mali","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","15.6974","Fc","Calculated data"
"ESB","Soil nutrient budget","133","Mali","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","34376.8326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","133","Mali","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","5.2396","Fc","Calculated data"
"ESB","Soil nutrient budget","133","Mali","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","31326.8067","Fc","Calculated data"
"ESB","Soil nutrient budget","133","Mali","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","4.7747","Fc","Calculated data"
"ESB","Soil nutrient budget","133","Mali","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","238404.5936","Fc","Calculated data"
"ESB","Soil nutrient budget","133","Mali","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","36.3366","Fc","Calculated data"
"ESB","Soil nutrient budget","133","Mali","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","31597.17","Fc","Calculated data"
"ESB","Soil nutrient budget","133","Mali","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","4.8159","Fc","Calculated data"
"ESB","Soil nutrient budget","134","Malta","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","1297.99","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","134","Malta","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","125.0472","Fc","Calculated data"
"ESB","Soil nutrient budget","134","Malta","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","1343.7657","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","134","Malta","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","129.4572","Fc","Calculated data"
"ESB","Soil nutrient budget","134","Malta","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","82.9549","Fc","Calculated data"
"ESB","Soil nutrient budget","134","Malta","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","7.9918","Fc","Calculated data"
"ESB","Soil nutrient budget","134","Malta","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","484.2247","Fc","Calculated data"
"ESB","Soil nutrient budget","134","Malta","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","46.6498","Fc","Calculated data"
"ESB","Soil nutrient budget","134","Malta","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","63.57","Fc","Calculated data"
"ESB","Soil nutrient budget","134","Malta","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","6.1243","Fc","Calculated data"
"ESB","Soil nutrient budget","127","Marshall Islands","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","15.9571","Fc","Calculated data"
"ESB","Soil nutrient budget","127","Marshall Islands","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","1.8773","Fc","Calculated data"
"ESB","Soil nutrient budget","127","Marshall Islands","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","121.71","Fc","Calculated data"
"ESB","Soil nutrient budget","127","Marshall Islands","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","14.3188","Fc","Calculated data"
"ESB","Soil nutrient budget","135","Martinique","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","252.0646","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","135","Martinique","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","16.0961","Fc","Calculated data"
"ESB","Soil nutrient budget","135","Martinique","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","64.5453","Fc","Calculated data"
"ESB","Soil nutrient budget","135","Martinique","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","4.1217","Fc","Calculated data"
"ESB","Soil nutrient budget","135","Martinique","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","768.563","Fc","Calculated data"
"ESB","Soil nutrient budget","135","Martinique","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","49.0781","Fc","Calculated data"
"ESB","Soil nutrient budget","135","Martinique","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","76.95","Fc","Calculated data"
"ESB","Soil nutrient budget","135","Martinique","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","4.9138","Fc","Calculated data"
"ESB","Soil nutrient budget","136","Mauritania","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","9566.568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","136","Mauritania","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","23.2763","Fc","Calculated data"
"ESB","Soil nutrient budget","136","Mauritania","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","1224.1224","Fc","Calculated data"
"ESB","Soil nutrient budget","136","Mauritania","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","2.9784","Fc","Calculated data"
"ESB","Soil nutrient budget","136","Mauritania","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","5526.3664","Fc","Calculated data"
"ESB","Soil nutrient budget","136","Mauritania","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","13.4461","Fc","Calculated data"
"ESB","Soil nutrient budget","136","Mauritania","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","1221.16","Fc","Calculated data"
"ESB","Soil nutrient budget","136","Mauritania","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","2.9712","Fc","Calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","7408.6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","93.7797","Fc","Calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","1484.625","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","18.7927","Fc","Calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","480.7308","Fc","Calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","6.0852","Fc","Calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","3438.3788","Fc","Calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","43.5238","Fc","Calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","10.7","Fc","Calculated data"
"ESB","Soil nutrient budget","137","Mauritius","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.1354","Fc","Calculated data"
"ESB","Soil nutrient budget","138","Mexico","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","1331837.19","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","138","Mexico","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","50.0465","Fc","Calculated data"
"ESB","Soil nutrient budget","138","Mexico","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","500979.0377","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","138","Mexico","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","18.8253","Fc","Calculated data"
"ESB","Soil nutrient budget","138","Mexico","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","175231.6134","Fc","Calculated data"
"ESB","Soil nutrient budget","138","Mexico","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","6.5847","Fc","Calculated data"
"ESB","Soil nutrient budget","138","Mexico","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","930360.327","Fc","Calculated data"
"ESB","Soil nutrient budget","138","Mexico","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","34.9602","Fc","Calculated data"
"ESB","Soil nutrient budget","138","Mexico","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","94121.87","Fc","Calculated data"
"ESB","Soil nutrient budget","138","Mexico","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","3.5368","Fc","Calculated data"
"ESB","Soil nutrient budget","145","Micronesia (Federated States of)","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","392.4665","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","145","Micronesia (Federated States of)","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","20.6561","Fc","Calculated data"
"ESB","Soil nutrient budget","145","Micronesia (Federated States of)","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","269.8172","Fc","Calculated data"
"ESB","Soil nutrient budget","145","Micronesia (Federated States of)","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","14.2009","Fc","Calculated data"
"ESB","Soil nutrient budget","141","Mongolia","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","40518.82","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","141","Mongolia","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","30.4104","Fc","Calculated data"
"ESB","Soil nutrient budget","141","Mongolia","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","163181.5969","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","141","Mongolia","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","122.4719","Fc","Calculated data"
"ESB","Soil nutrient budget","141","Mongolia","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","3397.8754","Fc","Calculated data"
"ESB","Soil nutrient budget","141","Mongolia","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","2.5502","Fc","Calculated data"
"ESB","Soil nutrient budget","141","Mongolia","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","10160.315","Fc","Calculated data"
"ESB","Soil nutrient budget","141","Mongolia","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","7.6256","Fc","Calculated data"
"ESB","Soil nutrient budget","273","Montenegro","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","1255.46","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","273","Montenegro","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","4916.9554","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","273","Montenegro","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","336.7778","Fc","Calculated data"
"ESB","Soil nutrient budget","273","Montenegro","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","116.6803","Fc","Calculated data"
"ESB","Soil nutrient budget","273","Montenegro","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","7.9918","Fc","Calculated data"
"ESB","Soil nutrient budget","273","Montenegro","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","546.8673","Fc","Calculated data"
"ESB","Soil nutrient budget","273","Montenegro","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","37.4567","Fc","Calculated data"
