Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","44","Colombia","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","44","Colombia","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","29258","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","44","Colombia","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","3750","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","44","Colombia","5157","Agricultural Use","1352","Fungicides – Seed treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","44","Colombia","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","44","Colombia","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","45","Comoros","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","0.03","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","45","Comoros","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","0.01","F","FAO estimate"
"RP","Pesticides Use","45","Comoros","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","0.02","F","FAO estimate"
"RP","Pesticides Use","46","Congo","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","0.87","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","46","Congo","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","0.2","F","FAO estimate"
"RP","Pesticides Use","46","Congo","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","46","Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","0.67","F","FAO estimate"
"RP","Pesticides Use","47","Cook Islands","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","3.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","47","Cook Islands","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","1.07","F","FAO estimate"
"RP","Pesticides Use","47","Cook Islands","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0.5","F","FAO estimate"
"RP","Pesticides Use","47","Cook Islands","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","1.58","F","FAO estimate"
"RP","Pesticides Use","47","Cook Islands","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","0.18","F","FAO estimate"
"RP","Pesticides Use","47","Cook Islands","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","14113.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","1819.29","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","1059.45","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","10952.95","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1352","Fungicides – Seed treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1351","Disinfectants","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","48","Costa Rica","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","tonnes","282.01","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","107","Côte d'Ivoire","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","88.56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","107","Côte d'Ivoire","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","23.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","107","Côte d'Ivoire","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","55.87","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","107","Côte d'Ivoire","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","7.58","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","107","Côte d'Ivoire","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","1.3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","107","Côte d'Ivoire","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","1644","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","119","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2020","2020","tonnes","26","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1312","Insecticides – Carbamates","2020","2020","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2020","2020","tonnes","8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2020","2020","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1315","Insecticides – Other","2020","2020","tonnes","85","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","730","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2020","2020","tonnes","13","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1322","Herbicides – Triazines","2020","2020","tonnes","63","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1323","Herbicides – Amides","2020","2020","tonnes","138","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1324","Herbicides – Carbamates","2020","2020","tonnes","2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2020","2020","tonnes","16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1326","Herbicides – Urea derivates","2020","2020","tonnes","17","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2020","2020","tonnes","10","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1329","Herbicides – Bipiridils","2020","2020","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1330","Herbicides – Uracil","2020","2020","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1327","Herbicides – Other","2020","2020","tonnes","471","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1332","Fung & Bact – Inorganics","2020","2020","tonnes","425","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1333","Fung & Bact – Dithiocarbamates","2020","2020","tonnes","94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1334","Fung & Bact – Benzimidazoles","2020","2020","tonnes","13","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1335","Fung & Bact – Triazoles, diazoles","2020","2020","tonnes","48","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1336","Fung & Bact – Diazines, morpholines","2020","2020","tonnes","4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1337","Fung & Bact – Other","2020","2020","tonnes","112","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","93","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","98","Croatia","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","1218.4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","97.27","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2020","2020","tonnes","12.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2020","2020","tonnes","5.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2020","2020","tonnes","3.7","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1315","Insecticides – Other","2020","2020","tonnes","70.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","181.32","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2020","2020","tonnes","54.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1322","Herbicides – Triazines","2020","2020","tonnes","1.6","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1323","Herbicides – Amides","2020","2020","tonnes","1.8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2020","2020","tonnes","2.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1330","Herbicides – Uracil","2020","2020","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1327","Herbicides – Other","2020","2020","tonnes","118.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","869.32","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1332","Fung & Bact – Inorganics","2020","2020","tonnes","698.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1333","Fung & Bact – Dithiocarbamates","2020","2020","tonnes","122.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1334","Fung & Bact – Benzimidazoles","2020","2020","tonnes","6.8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1335","Fung & Bact – Triazoles, diazoles","2020","2020","tonnes","3.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1336","Fung & Bact – Diazines, morpholines","2020","2020","tonnes","1.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1337","Fung & Bact – Other","2020","2020","tonnes","36.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","0.76","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","50","Cyprus","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","tonnes","69.73","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","3515.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","162","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","1657","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","1280","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1352","Fungicides – Seed treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","402","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","14","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","167","Czechia","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","tonnes","0.1","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","3171","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","2454","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","503","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1352","Fungicides – Seed treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","169","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","1","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","54","Denmark","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","tonnes","8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","7069.45","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","972","F","FAO estimate"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","426.29","F","FAO estimate"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","3049","F","FAO estimate"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","2525","F","FAO estimate"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1352","Fungicides – Seed treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2020","2020","tonnes","4.16","F","FAO estimate"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","6","F","FAO estimate"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","80","F","FAO estimate"
"RP","Pesticides Use","56","Dominican Republic","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","tonnes","7","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","34081.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","6598.7","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","11827.2","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","12359.1","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1352","Fungicides – Seed treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1353","Insecticides – Seed Treatments","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","58","Ecuador","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","tonnes","3296.3","F","FAO estimate"
"RP","Pesticides Use","59","Egypt","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","11352.49","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","59","Egypt","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","4515.36","Fm","Manual Estimation"
"RP","Pesticides Use","59","Egypt","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","59","Egypt","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","1757.57","Fm","Manual Estimation"
"RP","Pesticides Use","59","Egypt","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","5079.56","Fm","Manual Estimation"
"RP","Pesticides Use","59","Egypt","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","59","Egypt","5157","Agricultural Use","1345","Rodenticides","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","59","Egypt","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","3098.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1309","Insecticides","2020","2020","tonnes","709.63","Fc","Calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2020","2020","tonnes","1670.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1312","Insecticides – Carbamates","2020","2020","tonnes","48.65","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2020","2020","tonnes","357.49","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2020","2020","tonnes","0.93","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1315","Insecticides – Other","2020","2020","tonnes","211.57","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1316","Mineral Oils","2020","2020","tonnes","4.37","Fc","Calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","2150.99","Fc","Calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2020","2020","tonnes","1226.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1322","Herbicides – Triazines","2020","2020","tonnes","556.74","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1323","Herbicides – Amides","2020","2020","tonnes","23.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1324","Herbicides – Carbamates","2020","2020","tonnes","4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2020","2020","tonnes","27.75","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1326","Herbicides – Urea derivates","2020","2020","tonnes","330.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2020","2020","tonnes","1025.33","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1329","Herbicides – Bipiridils","2020","2020","tonnes","2609.21","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1330","Herbicides – Uracil","2020","2020","tonnes","1.22","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1327","Herbicides – Other","2020","2020","tonnes","521.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","tonnes","152.32","Fc","Calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1332","Fung & Bact – Inorganics","2020","2020","tonnes","17.98","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1333","Fung & Bact – Dithiocarbamates","2020","2020","tonnes","63","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1334","Fung & Bact – Benzimidazoles","2020","2020","tonnes","32.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1335","Fung & Bact – Triazoles, diazoles","2020","2020","tonnes","80.26","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1336","Fung & Bact – Diazines, morpholines","2020","2020","tonnes","0.43","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1337","Fung & Bact – Other","2020","2020","tonnes","59.29","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1352","Fungicides – Seed treatments","2020","2020","tonnes","0","Fc","Calculated data"
